DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2017/09/16 16:29:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.4,-24.775,-49.38,25.7
2017/09/16 16:29:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.4,-24.709,-49.352,32.9
2017/09/18 17:55:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,0.0,0.0,0.4,-25.215,-49.18,263.6
2017/09/18 17:55:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,0.0,0.0,0.4,-25.213,-49.172,351.0
2017/09/17 17:12:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.5,-25.045,-49.427,8.1
2017/10/12 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.703,-49.167,8.3
2017/10/12 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.759,-49.502,4.7
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.0,-24.755,-49.023,13.6
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.927,-49.463,6.2
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.189,-49.358,52.9
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.953,-49.381,9.9
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.955,-49.462,5.0
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.059,-49.55,6.7
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.76,-49.315,6.6
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.061,-49.499,17.1
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.885,-49.358,25.2
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.761,-49.325,8.5
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.705,-49.381,8.6
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.979,-49.437,5.4
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.748,-49.364,36.0
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.19,-49.368,46.3
2017/11/13 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.952,-49.371,24.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.864,-49.428,68.5
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.3,-24.763,-49.257,17.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.789,-49.47,70.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.618,-49.315,29.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.2,-24.771,-49.408,13.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.2,-24.785,-49.355,9.2
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.124,-49.216,12.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.749,-49.392,15.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.1,-24.773,-49.255,9.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.713,-49.346,8.5
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.79,-49.482,17.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.04,-49.548,6.5
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.789,-49.139,19.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.883,-49.504,15.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.984,-49.404,13.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.1,-24.765,-48.536,12.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.1,-24.837,-48.612,27.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.2,-24.681,-49.338,8.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.1,-24.835,-48.619,12.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.741,-49.496,32.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.1,-24.959,-49.539,10.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.791,-49.152,19.4
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.1,-24.74,-49.323,30.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.201,-49.365,15.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.202,-49.358,14.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.695,-49.286,53.2
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.1,-24.779,-48.57,16.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.1,-24.994,-49.573,16.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.791,-49.317,32.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.945,-49.514,11.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,0.0,0.0,0.1,-25.089,-48.848,6.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.1,-24.833,-48.607,22.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.151,-49.276,27.5
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.2,-24.792,-49.329,21.5
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.74,-49.317,25.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.1,-24.696,-49.298,7.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.013,-49.557,10.6
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.679,-49.326,10.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.901,-49.476,18.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.2,-24.99,-49.456,7.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.81,-49.39,9.4
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.902,-49.488,39.4
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.802,-49.239,9.0
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.619,-49.327,14.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.0,-24.72,-48.989,14.7
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.733,-49.51,10.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.042,-49.54,11.4
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.787,-49.368,14.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.0,-24.497,-49.325,9.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.1,-24.992,-49.56,8.9
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.076,-49.503,13.3
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.1,-24.739,-49.311,7.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.863,-49.415,13.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-25.069,-49.53,12.2
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.946,-49.508,7.8
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.758,-49.384,16.4
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.125,-49.229,11.1
2017/11/15 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-25.227,-49.232,22.9
2017/11/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,0.0,0.1,-24.721,-49.387,5.0
2017/11/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.2,-24.898,-49.335,11.2
2017/11/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.1,-24.83,-49.444,17.8
2017/11/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.0,-24.989,-49.598,5.9
2017/11/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.0,-24.933,-49.394,5.9
2017/12/03 16:42:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.1,-24.989,-49.4,214.2
2017/12/03 16:42:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.1,-24.987,-49.38,67.4
2017/12/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,6.3,0.1,-24.698,-49.287,81.6
2017/12/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,18.0,0.0,-24.784,-48.734,10.1
2017/12/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,0.0,6.0,0.1,-24.696,-49.277,63.5
2017/12/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,18.6,0.0,-24.782,-48.725,43.2
2017/12/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,0.0,0.5,-24.68,-48.885,12.8
2017/12/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.1,0.2,-24.994,-49.489,13.7
2017/12/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.1,0.1,-24.901,-49.474,9.1
2017/12/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,2.1,0.1,-24.765,-48.967,20.8
2017/12/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,0.0,2.2,0.4,-24.763,-48.952,41.3
2017/08/02 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,0.0,0.0,0.6,-25.215,-49.435,20.9
2017/08/02 17:00:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,0.0,0.0,0.5,-24.952,-49.092,33.7
2017/09/05 16:47:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.073,-48.872,11.4
2017/09/05 16:47:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.168,-49.308,14.4
2017/09/05 16:47:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.167,-49.303,23.5
2017/09/05 16:47:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,0.0,0.0,0.3,-25.166,-49.293,18.4
2016/01/08 16:36:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,4.0,0.6,0.0,-24.751,-49.15,20.3
2016/01/06 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,3.0,0.2,0.2,-24.962,-49.53,11.7
2016/01/20 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.1,-25.025,-49.197,6.0
2016/01/20 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,9.0,0.0,0.4,-24.982,-49.495,5.5
2016/01/20 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.1,-25.017,-49.324,10.0
2016/01/20 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.4,-24.848,-49.506,6.0
2016/01/24 16:36:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,13.0,0.0,0.1,-24.993,-48.77,21.5
2016/01/24 16:36:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,12.0,0.0,0.1,-24.99,-48.747,67.5
2016/03/06 17:13:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,3.0,0.1,0.1,-25.244,-49.089,8.5
2016/03/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,3.3,0.0,-25.029,-49.19,14.2
2016/03/17 16:55:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,6.0,0.3,0.1,-24.741,-48.795,7.0
2016/04/18 16:55:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,3.0,0.0,0.5,-24.792,-49.362,5.6
2016/04/18 16:55:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,3.0,0.0,0.2,-24.737,-49.326,22.9
2016/04/18 16:55:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,3.0,0.0,0.2,-24.735,-49.314,12.3
2016/04/16 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,0.0,0.0,0.0,-24.796,-49.157,8.8
2016/07/10 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.6,-24.733,-49.467,8.6
2016/07/10 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.5,-24.725,-49.461,5.7
2016/06/12 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.3,-24.966,-49.364,9.3
2016/06/17 17:18:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,11.0,0.0,0.4,-25.129,-48.879,7.8
2016/06/17 17:18:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,11.0,0.0,0.3,-25.232,-49.257,8.1
2016/06/15 17:31:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,9.0,0.0,0.4,-25.102,-49.028,10.3
2016/06/15 17:31:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.3,-24.774,-49.429,8.8
2016/06/14 16:48:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.099,-49.03,9.9
2016/06/15 17:31:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,9.0,0.0,0.4,-25.105,-49.047,12.9
2016/06/14 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.042,-49.434,12.5
2016/06/14 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.5,-25.044,-49.438,17.9
2016/06/14 16:48:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,8.0,0.0,0.3,-25.102,-49.037,17.5
2016/06/14 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,8.0,0.0,0.9,-25.044,-49.45,9.8
2016/07/05 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.5,0.2,-25.152,-49.221,11.7
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,10.0,0.0,0.0,-25.028,-49.18,25.4
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,10.0,0.0,0.1,-24.713,-48.962,10.0
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,10.0,0.0,0.1,-24.834,-49.319,6.0
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.1,-24.793,-49.42,9.2
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,9.0,0.0,0.2,-24.791,-49.406,9.6
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.0,-24.807,-49.164,11.6
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,10.0,0.0,0.0,-25.166,-49.246,8.3
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.0,-24.805,-49.17,21.0
2016/07/27 16:29:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,11.0,0.0,0.0,-24.932,-49.405,35.3
2016/07/12 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,18.3,0.1,-24.922,-49.302,17.0
2016/07/12 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,10.0,10.6,0.6,-24.839,-49.303,5.6
2016/07/12 17:12:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,6.0,10.2,0.2,-24.985,-49.53,6.6
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,10.0,0.0,0.0,-24.924,-49.238,8.1
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.0,-24.802,-49.155,13.3
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,10.0,0.0,0.0,-25.227,-49.007,6.3
2016/07/26 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,10.0,0.0,0.0,-25.03,-49.194,14.4
2016/08/01 16:47:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,16.0,0.0,0.1,-25.223,-49.378,6.6
2016/08/01 16:47:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,16.0,0.0,0.1,-25.15,-49.133,12.7
2016/08/01 16:47:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,16.0,0.0,0.1,-25.098,-49.273,20.7
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,21.0,0.0,0.2,-24.824,-48.993,15.4
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,21.0,0.0,0.2,-24.815,-48.994,31.6
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,20.0,0.0,0.6,-24.972,-49.518,31.4
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,21.0,0.0,0.7,-24.909,-49.525,8.1
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,21.0,0.0,0.2,-24.796,-48.927,5.1
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,20.0,0.0,0.4,-24.971,-49.508,8.3
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,20.0,0.0,0.3,-24.696,-49.189,9.3
2016/08/06 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,19.0,0.0,0.2,-24.995,-49.483,4.0
2016/08/13 17:12:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,4.0,0.0,0.7,-24.712,-49.234,6.3
2016/08/13 17:12:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.0,0.8,-24.677,-48.878,6.3
2016/08/13 17:12:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,4.0,0.0,0.2,-24.677,-48.6,9.4
2016/08/25 17:36:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.0,0.1,-25.013,-49.478,20.5
2016/08/25 17:36:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.0,0.1,-25.016,-49.492,12.5
2016/08/25 17:36:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,4.0,0.0,0.1,-24.992,-49.438,12.2
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.0,-25.039,-49.543,25.1
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.0,-24.955,-49.305,14.5
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,6.0,0.0,0.0,-25.231,-48.98,11.6
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.0,-24.789,-49.539,7.0
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,6.0,0.0,0.1,-24.777,-49.341,11.4
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,6.0,0.0,0.0,-24.743,-49.274,16.0
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,6.0,0.0,0.0,-25.233,-48.994,12.1
2016/08/27 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,6.0,0.0,0.1,-24.988,-49.554,11.9
